Sentences,Risk,Risk_Affinity,Likelihood,Consequences
"For KPP 5 This represents the percent of the overall media components that are sourced from CO2 and hydrogen (both of which could be obtained through ISRU), microbial biomass recycling, and potentially crew wastes that result in a viable media for use in the developed bioreactor system growing the organism engineered to make the target product (nominally carbonic anhydrase).",0,,,
"To be considered a viable growth media, it must meet the minimal criteria of providing at least 5% carbon substrate utilization efficiency (i.e., 5 gm biomass is derived from 100 gm carbon substrate).",0,,,
The BioNutrients production pack approach is selected as the space-based SOA technology.,0,,,
"In this approach, all media components are launched.",0,,,
"Therefore, the % media components sourced from ISRU equals 0%.",0,,,
"Based on the use of acetate as a carbon substrate for both systems, a TV of 50% reduction of supplied (launched) consumables is anticipated, with a maximum reduction of 80% (PG).",0,,,
These values will vary depending on the media composition and biomanufacturing use case scenarios.,0,,,
"Multiple scenarios (varying media types/product types and amounts) will be investigated to identify the breakeven points for the use of this approach, and to identify plausible use cases for multiple products It should be noted that as the CO2 conversion field advances with time, the substrates that can be made from CO2 will become of higher metabolic quality, and the conversion efficiency of this process will increase.",0,,,
"Therefore, this KPP will directly benefit from activities such as the current NASA CO2 Conversion Challenge, which is requesting teams to make sugars from CO2.",0,,,
"Additionally, advances are expected from planned continued collaborations with Dr. Matthew Kanan at Stanford University, who is currently developing SOA methods that lead the field in acetate production.",0,,,
"Key Performance Parameters – CO2-Based Manufacturing Task Key Performance Parameters Performance Parameter Units State of the Art Threshold Value Project Goal KPP 4: Biomass harvest efficiency (1) percentage - (2) 85 97 KPP 5: KPP 5: % of media components sourced from CO2, H2, and recycled mission wastes(3) percentage 0 (4) 50% 80% Notes: (1) This represents the amount of biomass that can be processed in relation to the total amount produced within the system (total amount produced will be assessed as amount from nominal operation plus amount recovered following enhanced manual recovery and inspection of system).",0,,,
Biomass loss due to biofilm formation or inaccessible due to geometry and flow design of the reactor can significantly reduce performance of the overall system.,0,,,
"Maximizing biomass recovery greatly improves overall system efficiency, and drives organism selection and efficient reactor design/operation.",0,,,
"Our current product is carbonic anhydrase, a non-secreted product for which biomass is an acceptable proxy.",0,,,
Note: Biomass containing carbonic anhydrase can potentially be utilized in a liquid amine system without further purification.,0,,,
(2) There are no space-based biomanufacturing systems to serve as a SOA.,0,,,
Harvest efficiencies in commercial terrestrial systems can vary based on specific organisms and procedures used.,0,,,
Commercial bioreactor harvesting efficiencies are often quoted as ~97% and we will use this as a comparative value.,0,,,
"(3) This represents the percent of the overall media components that are sourced from CO2 and hydrogen (both of which could be obtained through ISRU), microbial biomass recycling, and potentially crew wastes that result in a viable media for use in the developed bioreactor system growing the organism engineered to make the target product (nominally carbonic anhydrase).",0,,,
"To be considered a viable growth media, it must meet the minimal criteria of providing at least 5% carbon substrate utilization efficiency (i.e., 5 gm biomass is derived from 100 gm carbon substrate).",0,,,
(4) The BioNutrients production pack approach is selected as the space-based SOA technology.,0,,,
"In this approach, all media components are launched.",0,,,
Therefore the % media components sourced from ISRU equals 0%.,0,,,
"4.0 Resource Requirements The following documents the resources required to implement the project plan, including total budget and resources by Center (see Table 4 for the budget breakdown).",0,,,
The scope of the budget includes resources required for both the BioNutrients and CO2-Based Manufacturing tasks.,0,,,
"The budget spans the entire projected length of the BioNutrients flight demonstration, which is five years starting with launch in FY19.",0,,,
The resources for the CO2-Based Manufacturing task are requested for FYs 19-21 only.,0,,,
The remaining funds in FYs 22-24 are solely for BioNutrients efforts.,0,,,
Experience has indicated that the science team for the BioNutrients-1 flight experiment requires approximately half-time effort for the continuing analyses of returned samples.,0,,,
"This may reduce as the timeline progresses if some of the samples show they are no longer viable, as they will no longer need to be analyzed.",0,,,
"For FYs 22-24, there is a consistent (flat) profile as it is anticipated that while the initial CO2-Based Manufacturing efforts have ended, there are increased activities regarding organism engineering, the development and testing of a flight safety protocol, and a second generation flight reactor development and flight tests for BioNutrients BN-2 and BN-3 missions, as well as supporting the ongoing BioNutrients-1 flight sample analyses.",0,,,
"The schedule of these activities should allow a balanced budget to be sufficient, with no anticipated significant variances year-to-year.",0,,,
Project Resource Allocations1 Budget FY 20 FY 21 FY 22 FY 23 FY 24 Total Full Cost ($K) FTE Labor ($K) Procurement ($K) 1Outyear budgets may be modified based on outcome of approved appropriations.,0,,,
5.0 Technical Approach The technical approach to achieve the two task areas of the Syn Bio Project are discussed separately below: BioNutrients Technical Approach: The overall scope of the BioNutrients efforts is comprised of several sub-tasks as outlined below.,0,,,
Aim1: Conduct ISS Flight Test of BioNutrients-1 The work contained in this Aim involves the development and testing of a platform technology that demonstrates in situ microbial production of targeted nutrients to address food and supplement storage challenges in long duration missions.,0,,,
"The process utilizes individual production packs that enclose a dried, edible, extended shelf-life growth substrate and the common food microorganisms, Saccharomyces cerevisiae and Saccharomyces boulardi - both yeasts, that have been genetically engineered to produce zeaxanthin and beta-carotene respectively.",0,,,
"Upon crew-conducted hydration and mixing of the growth packet contents, the organism activates and rapidly produces a desired amount of biomass and the target nutrient.",0,,,
The food/beverage hydration stations already employed in spacecraft will be used to supply the water for packet hydration.,0,,,
"The amount of the nutrient is controlled by the eventual limitation of the growth media, leading to consistent levels of biomass and thereby the nutrient it contains.",0,,,
"In future implementation, once growth is completed the contents of the package will be heat-deactivated to kill the food microorganisms while maintaining nutrient quality, and then consumed by the crew.",0,,,
"The system would employ a single-species inoculum with a sterile, single-use packet growth system, thereby ensuring a safe and simple food production environment.",0,,,
The overall strategy consists of identifying a safe food organism that will be genetically engineered to produce a mission-relevant nutrient.,0,,,
"The organisms must also be able to be reliably stored for very long durations (multiple years), so the dormant form of the organism (spores) is likely the optimal storage format.",0,,,
"An edible media must be used as this will be consumed by the crew along with the grown organisms, similar to how milk transformed by bacteria becomes yogurt.",0,,,
"These components will be contained in a custom-developed storage packet, which will also serve as the growth vessel.",0,,,
"The packet is a single-use system that would nominally be disposed of after use, similar to how space food / beverage bags are discarded.",0,,,
"It contains features to manage the microbially-produced CO2, while keeping the water and microorganisms safely contained in the growth packet.",0,,,
The system is planned to be tested over a 5-year period on the ISS and ground controls.,0,,,
This involves having the prepared growth packets containing dried edible media and yeast spores contained in an outer storage bag that protects it from water and oxygen exposure.,0,,,
Sufficient numbers of these bags will be brought to ISS to allow a test to be conducted by the crew intermittently over a 5-year period.,0,,,
It is anticipated to conduct 6 hydration tests (4 replicates/test) over the five years.,0,,,
This will allow evaluation of overall performance in a timeframe that matches desired food shelf-life duration for future Mars surface missions.,0,,,
A test will consist of a crew member removing 4 storage bags and removing the inner growth packet from the outer storage bag.,0,,,
"Each growth packet will be hydrated using 33 ml of sterile water, the contents well mixed, and then placed within a temperature controlled incubator at 30oC for 48 hours.",0,,,
The growth packets will then be removed and placed in a -80oC freezer and maintained at that temperature until returned to the ground-based laboratory for evaluation.,0,,,
"In addition to these treatments, other samples will be tested during this 5-year test.",0,,,
"They will include similar storage/growth packet systems that are not hydrated in space, but rather just stored and returned to Earth to allow more detailed observations when activated in the laboratory.",0,,,
"Similarly, various wild-type (non-engineered) and engineered food microbes (including probiotic organisms) will be stored in sealed vials and intermittently returned to Earth for evaluation (a total of 14 stasis pack return events are planned).",0,,,
"Ground evaluation of growth packets activated in space will undergo tests including; total yeast biomass present, zeaxanthin production, microbial contamination detection, and multiple “omics” analyses.",0,,,
"Returned un-activated production packs and stasis pack microbes will undergo activation in the laboratory and then subjected to similar tests as noted above, as well as growth rate evaluation and stasis efficacy.",0,,,
Payload Concept of Operations - Experiment Schedule The following points are criteria that influence the BioNutrients-1 experiment schedule: · The science team requires sample returns for different sample types distributed over a 5-year period in order to obtain time-dependent data.,0,,,
"· For highest-quality comparison results, there is a need to execute the on-orbit experiment (ISS Production Packs) as closely as possible to returned controls (Earth Production Packs).",0,,,
"· An incubator (Space Automated Bioproduct Lab, SABL or comparable) must be available for ISS Production Pack experiment execution.",0,,,
· Cold Stowage volume must be available for stowage and return of ISS Production Packs at the required temperature range (between -70°C and -100°C).,0,,,
8 packs fit into ½ Minus Eighty Laboratory Freezer for ISS (MELFI) box.,0,,,
Figure 2 summarizes the current BioNutrients-1 Experiment Schedule.,0,,,
"Due to unknown future flight scheduling and the various dependencies listed above, the experiment schedule is notional and may need to be re-negotiated over-time.",0,,,
An updated figure with as run schedule and refined future flight scheduling will be provided with each yearly report.,0,,,
"As depicted in Figure 2, it is desirable to return Earth Production Pack Kits to the PI’s lab for experiment execution and then execute the corresponding ISS Production Pack experiments on-orbit such that Earth and ISS Pack execution occurs at approximately the same time.",0,,,
"As a result, ISS Production Pack experiments will occur after SpX unberth.",0,,,
"The desired timeframe for incubation is U+7 to 9d (±4d), which allows for adequate time for the PD to deliver the recently-descended Earth Production Packs to the PI’s lab.",0,,,
"Initial BioNutrients-1 flight experiment operations scheduling During the assembly of the hardware to be launched, ground control hardware for the Production Packs and Stasis Packs are simultaneously assembled.",0,,,
Ground control hardware remains in the PI’s lab for ground control experiment execution that is “near-synchronous” with the on-orbit experiment (see the middle column of Figure 2).,0,,,
- Launch All the BioNutrients-1 Payload hardware is launched simultaneously in ambient soft stowage.,0,,,
Launching all hardware simultaneously ensures that the “start time” for exposure to the ISS environment is identical for all samples.,0,,,
"- On-Orbit Experiment with ISS Production Packs Hydration and Initial Shaking After arriving on the ISS, the BioNutrients-1 hardware is stowed at a to-be-determined location per direction from the ISS stowage team.",0,,,
"At periodic intervals, ISS Production Packs are retrieved by crew for hydration.",0,,,
"On the day of hydration, the crew retrieves BioNutrients-1 ISS Production Pack Kits of the appropriate quantity and sample type.",0,,,
"Additionally, crew will retrieve one BioNutrients-1 Support Kit and a 60mL syringe from the Wet Lab Pantry.",0,,,
The crew opens the ISS Production Pack Kit.,0,,,
"After the ISS Production Packs are removed from the kit bag, the crew trashes the kit bag with the oxygen scavenger and desiccant inside.",0,,,
The ISS Production Pack Assembly (Figure 3) includes a tube component for providing strain relief to connectors during launch and storage.,0,,,
"Prior to hydration, the crew disconnects the tube from the ISS Production Pack and trashes the tube.",0,,,
"ISS Production Pack Upon Removal from Kit Bag The crew connects the Potable Water Dispenser (PWD) adapter to the PWD and then the 1L bag to the PWD adapter, then dispenses 1L of potable, ambient temperature, non-iodinated water into the bag.",0,,,
"The crew draws 33mL from the 1L bag into the 60mL syringe, then attaches the syringe to the luer connector on the filter of the ISS Production Pack.",0,,,
The crew depresses the syringe plunger to push the water through the filter and into the Production Pack.,0,,,
(The filter ensures that injected water is sterile.),0,,,
"After water transfer, the crew disconnects and trashes the filter.",0,,,
"After hydration, the crew uses the tethered cap to cap the ISS Production Pack port, which is a one-way check valve (Figure 4).",0,,,
The crew then manually shakes the ISS Production Pack for one minute.,0,,,
"The crew repeats the hydration and shaking process for the remaining packs in the experiment event (for a total of 8 packs), using the same bag of water and syringe.",0,,,
The crew places the packs inside the incubator.,0,,,
"Note that the Saccharomyces boulardii (light blue) and the Y55 strain of Saccharomyces cerevisiae (purple) packs (yeast) are incubated concurrently, because they both require the same incubation temperature (30°C).Figure 4.",0,,,
Capped ISS Production Pack (SABL and MELFI Configuration) On-Orbit Incubation and Second Shaking The SABL Incubator facility is planned to be used for BioNutrients-1 ISS Production Pack incubation.,0,,,
SABL is operated by BioServe and is ground commanded for the target setpoint temperature in advance of Production Pack insertion.,0,,,
"Immediately after hydration and shaking, the ISS Production Packs are inserted into the incubator.",0,,,
"Each of the ISS Production Packs are attached by Velcro to a removable tray, provided by BioServe.",0,,,
"In order to prevent product gases (most notably, carbon dioxide and ethanol) from accumulating inside SABL, gas exchange with the cabin is required.",0,,,
"Therefore, a BioServe-provided fan is installed and a SABL door gap is established, to encourage air exchange between the SABL volume and the cabin.",0,,,
"This is important for the fermentation (yeast) by-product of ethanol, to minimize impact on ISS water system catalysts, and for carbon dioxide, to minimize crew exposure to a carbon dioxide “bubble” when retrieving packs from SABL.",0,,,
The crew reports the time of insertion and removal of Production Packs so that an accurate incubation duration is recorded for use in earth activation (“flown control”) and ground control samples.,0,,,
BioServe provides to the payload developer (PD) real-time on-orbit incubation temperature data to allow any deviations to be accommodated for in the ground incubations.,0,,,
"After 6 hours of incubation, the crew returns to the incubator, removes the ISS Production Packs, and manually shakes each pack for one additional minute to ensure adequate breakup of the organism pellet and homogenous mixing of the contents of the pack.",0,,,
"After the second shaking, crew then places the packs back into the SABL to complete the remainder of their 48-hour incubation.",0,,,
Photography of the packs is needed to assess sample color and to gain an understanding of where the fluid migrates to in a microgravity environment.,0,,,
This requires photography through both the base and the side of the packs immediately before and after both the 6-hour and the 42-hour incubation periods.,0,,,
"This will likely be achieved by photographing strategically-oriented packs while inside SABL, before door closing events and after door opening events.",0,,,
"Freezing After 48hrs of incubation, the crew removes the ISS Production Packs from the incubator and reports the time of removal.",0,,,
"Once the packs are removed, the crew inserts each pack into a Bitran bag and the packs are then stowed in cold stowage (i.e.",0,,,
MELFI) at a temperature between -70°C and -100°C.,0,,,
The samples remain in cold stowage until they return to the PI’s laboratory.,0,,,
"Earth Production Pack Kits and Stasis Packs Return Earth Production Pack Kits and Stasis Packs are returned in soft stowage at intervals that enable the PI to obtain time-dependent data, per the return schedule indicated in Figure 2.",0,,,
Samples are picked up by the PD at the early destow location and delivered to the PI’s lab.,0,,,
"Near-Synchronous Ground Control Samples for a Near-synchronous ground control (NSGC) will be prepared at the same time as the flight sample preparation, using identical procedures.",0,,,
"A full-scale (sample and hardware quantities same as flight), mission-length NSGC is performed in the PI’s lab at ARC.",0,,,
Environmental temperature data is retrieved by the PD via the HOSC data interface to simulate flight environments in the NSGC.,0,,,
"Each time the crew hydrates, shakes, incubates, and freezes a set of samples onboard, a corresponding set of ground control samples is processed.",0,,,
The actual on-orbit operations timeline and as-run crew procedures are followed for the near-synchronous ground control.,0,,,
"Hydration, incubation, and freezing of the NSGC samples shall occur within a reasonable timeframe (as determined by the PI) following on-orbit execution.",0,,,
On-orbit incubation durations and environmental conditions are mirrored for the NSGC samples.,0,,,
Freezing and transportation modes and timelines also match those used for the flight samples.,0,,,
"Sample Analyses The returned hydrated and frozen production packs will be evaluated with respect to overall biomass growth, nutrient production, and genetic analyses to determine if changes have occurred during growth in space.",0,,,
The un-hydrated production packs and stasis packs undergo hydration and growth in the PI’s laboratory and undergo similar analyses.,0,,,
"Together, and with time, these data will indicate the performance of the individual treatments and indicate the potential for the overall BioNutrients concept to contribute to in-space nutrient production.",0,,,
Returned samples will also be employed (see Aim 2 for more detail) to identify specific organisms that survived for long durations in space environments and assess their genetic alterations that may contribute to their success.,0,,,
"Aim 2: Development of Space-Ready Host Strains As part of the five-year BioNutrients-1 flight test initiated in 2019, a range of industrially relevant microbial production hosts were selected for long-duration storage (stasis packs) aboard the ISS.",0,,,
Expected outcomes of this stasis pack study include: a) an identification of individual microbial hosts that survived long-term at ambient temperature aboard the ISS; and b) identification of the unique genes or genetic changes in the survivors that can be mapped to traits that can be engineered into other wild-type hosts to assist in long-duration survival at ambient temperature and increased radiation environments.,0,,,
Included in this testing are strains with deliberate UV-generated random mutations and yeast “knockout libraries” that will be analyzed to help identify new or unique sets of genes beyond those currently known that can aid in space-based storage.,0,,,
"In addition, literature studies will also be conducted to identify potentially beneficial genes.",0,,,
These varied sources of information will guide engineering efforts to develop space-ready production hosts for further ground and flight tests.,0,,,
"As part of the final flight test campaign (tentatively in 2024), the selected enhanced survivors from the stasis packs will be engineered to produce nutritive compounds of interest.",0,,,
The engineered strains will be ground tested for both product formation as well as survivability following desiccation.,0,,,
Flight testing of the organism will be conducted as part of the final flight test in conjunction with the production pack demonstration and evaluation (see Aim 3).,0,,,
"Though long-term storage testing aboard ISS is not currently planned, the enhanced production strains will be ground tested long-term at temperatures that mimic those experienced onboard the ISS to preliminarily assess stasis performance.",0,,,
Aim 3: Development of Operational Production Pack and Flight Testing The original concepts for BioNutrients production pack development and testing involved using a plastic bag similar to the food bags currently used by astronauts.,0,,,
Early prototypes included a membrane sealed to the side of the bag to allow CO2 gas diffusion out of the bag.,0,,,
The concept of operations involved containing the required media and organisms in the bag under otherwise sterile conditions.,0,,,
This bag would then have been contained in an outer bag with a vacuum created to minimize volume and exclude oxygen and water vapor to ensure a long shelf-life.,0,,,
"Despite initial successful testing, the initial flight tests employed a hard-shell design that ensured that all safety requirements could be met within the strenuous flight development schedule.",0,,,
This design approach required using more mass and volume than is likely feasible for extensive future use in missions.,0,,,
"Therefore, it is intended to develop a substantially reduced mass and volume production pack that meets all safety requirements, and that also provides the capabilities to allow usage by the crew in future missions.",0,,,
"These features include: easy hydration/activation of contents preferably straight from the Potable Water Dispenser, functional delivery system for pack content consumption by crew (Note: crew will not consume contents during this project), a high degree of gas exchange capability, and functionality in both micro and reduced gravity conditions.",0,,,
"The bag will also be fabricated with materials that will be compatible with a final, post-growth microbial kill, which is likely to be a thermal processing step.",0,,,
The development is anticipated to occur with two iterations/tests.,0,,,
"The first effort will develop a Gen-1 Production Pack concept, or possibly multiple concepts, for initial flight testing in microgravity aboard the ISS.",0,,,
These tests are intended to assess the performance of the design(s) with respect to gas diffusion and overall growth effectiveness.,0,,,
The fluid management within the bag will be a principal design driver for both gas diffusion and post-growth delivery of contents.,0,,,
"Anticipated features include an integrated de-bubbler to provide a dense fluid for drinking, and the capability to easily dispense the contents.",0,,,
"After crew testing of the Gen-1 production pack, the lessons learned will be used to create an improved version – the Gen-2 production pack.",0,,,
"This version will be improved by using Gen-1 test results, and by incorporating the features required to allow multiple compounds to be produced with the pack (see Aim 4 below).",0,,,
"The Gen-2 version will be used for the final flight tests, which are intended to include the enhanced organisms, producing multiple compounds, and also demonstrate the identified food safety requirements and operations (see Aim 5 below).",0,,,
The intent of the second flight experiment is to result in the deliverable of a flight-tested production pack design that would be ready for commercial manufacture and ultimate use by the crew (if deemed needed).,0,,,
This production pack will include many of the features to produce a wide range of potential compounds and could yield use by further researchers for future investigations.,0,,,
Aim 4: Develop Multiple Compound Production Capability It is anticipated that several nutritional products will need to be made simultaneously for the crew’s use.,0,,,
Multiple vitamins have been identified as being problematic in supplying the crew’s nutritional needs and may need to be generated together during the mission.,0,,,
"Therefore, it is the intent to develop the capability of being able to ensure the system can reliably provide the simultaneous supply of multiple compounds.",0,,,
Biosynthesis of products such as nutrients into microorganisms like yeast and bacteria require either engineering the production organisms’ exogenous metabolic pathways to make the product of interest or enhancing their innate capacity.,0,,,
Either of these methods have their own associated metabolic cost.,0,,,
"Adding more than one product into the same organism may not be metabolically efficient, and novel ways to produce more than two compounds at a time need to be developed and tested.",0,,,
"To ensure a capability to provide multiple nutrients, multiple pathways for producing various products of interest within the same production pack, or in multiple multi-user or longer duration packs will be designed and evaluated against Lunar and Mars use-case scenarios.",0,,,
Options will be down-selected to methods that show the highest potential for success in a lab-based production system for further development.,0,,,
The major potential methods that will be developed and refined to accomplish this goal include: a) Insert multiple pathways in one organism.,0,,,
"This approach allows simplicity of growth and harvesting, but as mentioned above may be technically difficult to perform.",0,,,
b) Employ two engineered strains with substrate specificity.,0,,,
"This requires two or more strains that have been engineered to produce a separate nutrient, and that can grow using a substrate that the other organism cannot use.",0,,,
"In this way, starting levels of surviving inoculum do not affect final growth and product levels, thereby assuring consistent production levels regardless of initial conditions.",0,,,
c) Identical host organisms making a product each independently and operating within the same bag.,0,,,
We currently have been testing Saccharomyces cerevisiae Y55 to make zeaxanthin an ocular protective carotenoid as part of BN-1.,0,,,
We can similarly engineer into the same parent strain Y55 the ability to produce a secondary product such as vitamin C and mix the two zeaxanthin and vitamin producing strains together.,0,,,
d) Provide separate growing areas within one production pack.,0,,,
"It is possible to develop a custom production pack with multiple chambers that allows separate storage and growth of multiple strains, and a final combining of fluids for consumption.",0,,,
"This approach would be preferable to a “single compound-single pack approach” as it would likely substantially reduce total pack mass, volume, and operations.",0,,,
"e) Provide packs optimized for a given single nutrient and designed to either supply enough nutrient for multiple crew members per run, or to supply the given nutrient for a longer period of time, thus decreasing the impact on resources of having multiple packs to supply the required assortment of nutrients.",0,,,
These techniques will be investigated to determine feasibility and will be down-selected to the most promising approach(es).,0,,,
"The remaining approach(es) will be developed and tested, possibly in combination with required production pack design accommodations.",0,,,
"It is intended to incorporate this capability in the second flight test of the Gen-2 production pack (see Aim 3), and this will serve as the major deliverable for this sub-task.",0,,,
"Aim 5: Develop and Test Flight Food Safety Protocol The in situ production of high microbial load products require new food safety procedures and operations to be developed, tested, and approved for spaceflight.",0,,,
"Terrestrial safety processes are effective largely due to standardized production and commercial distribution control, with many of the commonly employed safety practices being untenable in space exploration systems.",0,,,
"To address the safety of in-space production of nutrients, three task areas have been identified: a) Develop a HACCP plan for microbial nutrient production and crew consumption in space.",0,,,
"Following guidelines set forth by the US Food and Drug Administration (FDA) and NASA, a HACCP plan will be developed that identifies and controls potential hazards during all phases of the in situ storage and production processes.",0,,,
"Example areas of focus include: media formulation, contamination, and storage; culture purity; packet materials, assembly, and operations; packet hydration and incubation in space; and final product testing.",0,,,
NASA food regulations will serve as testing standards.,0,,,
"Procedures will be developed for two versions of the product, one with live cultures, and the other a Pasteurized version (to satisfy the existing total aerobic plate count standard).",0,,,
"In the development of the HACCP plan, personnel from NASA’s Human Research Program (HRP) Food Systems Program will be consulted to ensure that NASA regulations are addressed and adhered to.",0,,,
"In addition to monitoring microbial loads throughout the BioNutrients production, storage and activation process, the HACCP plan will also include monitoring of pH and potential biological toxins.",0,,,
"In addition, initial shelf-life studies to monitor the conditions of the packet and its contents will be conducted.",0,,,
The HACCP plan developed here will be tested as outlined in c).,0,,,
b) Identify techniques for in situ detection of microbial contaminants.,0,,,
"To determine if the growth process has resulted in a safe product during actual operations, it will be necessary to verify safety in situ.",0,,,
"Nucleic acid-based detection methods such as the Specific High-Sensitivity Enzymatic Reporter UnLOCKing (SHERLOCK) system, digital-droplet PCR and qPCR are techniques to detect pathogens and have highly sensitive detection levels.",0,,,
The individual components are also amenable to lyophilization for long-duration storage.,0,,,
"Systems currently available on ISS, such as the WetLab-2 facilities, utilize stable lyophilized reagents in a commercial qPCR machine.",0,,,
"Similarly, as part of the Genes in Space experiment, a miniPCR system is currently being used onboard the ISS and sequencing on board ISS has been carried out using MinION™.",0,,,
These flight-validated systems provide confidence that lyophilized reagents are stable in space and can be used for amplification of nucleic acids (although the shelf life may not support the longer missions needed for Mars exploration).,0,,,
"In addition to nucleic acid-based methods, novel electrical biosensing techniques will be investigated to monitor microbial contamination.",0,,,
These electrical methods can reliably demonstrate microbial growth and utilize a small footprint and will be compared to the nucleic acid-based systems if commercially available.,0,,,
"In addition, we will investigate other techniques that could be further developed.",0,,,
Successful methods will then be integrated into the proposed HACCP plan test in section c).,0,,,
c) Development and flight evaluation of comprehensive in situ safety plan.,0,,,
"Integrating the HACCP plan and the novel detection systems discussed above, a comprehensive safety protocol will be developed and tested against standard NASA and FDA safety methods.",0,,,
FDA approved techniques in the Bacteriological Analytical Manual (BAM) contain protocols for quantifying different microbes.,0,,,
"Commercially available systems will be used where appropriate to detect food pathogens, such as the Colilert kit which provides very sensitive detection of coliforms.",0,,,
"As we are intentionally producing live cultures, we will determine if only the intended Generally Regarded as Safe (GRAS) cultures remain in the packet.",0,,,
Heat processing of product and resulting effects on the microbial composition will be conducted.,0,,,
"Comprehensive ground testing will first be conducted and evaluated, with eventual flight testing on ISS during the Gen-2 production pack tests (see Aim 3 above).",0,,,
"Combining the above methods, it is anticipated that the significant progress will be made towards the approval, and eventual implementation, of the BioNutrients concept.",0,,,
"Additionally, this safety plan will help inform many other future mission food production efforts, including microbial, plant, and animal foods.",0,,,
The project is communicating regularly with the JSC Advanced Food Technology group and the microbial monitoring efforts supported by NASA at multiple centers in order to leverage advances from other teams in this arena and to ensure our approach is in alignment with potential future customers and stakeholders in this project.,0,,,
"The team is also planning to take commercial food safety training and invest in external reviews of our HACCP plan and test results with industrial, academic and NASA food safety experts.",0,,,
"CO2-Based Manufacturing Technical Approach This task leverages technologies emerging from two rapidly advancing fields: 1) Carbon capture and reuse researchers are developing new ways to convert CO2 to useful organics and other products and; 2) Biopharmaceutical producers are improving techniques for employing cells as chemical production plants, engineering them to synthesize complex organics from simpler substrates.",0,,,
"Rather than competing with these specialized commercial entities, project cost-effectiveness will be maximized by a technical approach that leverages emerging commercial advances while focusing on NASA-specific R&D challenges and goals, such as ease of operation, safety, low overall system ESM (Equivalent System Mass), and reduced gravity operation.",0,,,
"Aim 1: Prototype Component Assembly Building on previous work within our laboratory, we will conduct a preliminary integration of the multiple components required for an end-to-end demonstration of CO2-based manufacturing is planned for FY19.",0,,,
This includes the integration of the overall system components and initial system performance testing.,0,,,
"The intent is to provide a system that demonstrates the capabilities needed to implement an overall strategy, but that does not yet incorporate advanced features that address size and mass reductions, crew operation on Lunar and Mars surface missions, and general in-space operational challenges.",0,,,
"At this point in the overall development cycle, it is intended to employ system modularity to allow the ability of interchanging components as different or improved systems become available.",0,,,
"For example, it would be beneficial to allow improved CO2 conversion systems to be swapped in/out as technology capability improves.",0,,,
This prototype unit is not designated to be a flight system or be compatible with mission deployment – this is an initial ground test system and laboratory development unit.,0,,,
Overall tasks include: · Complete the CO2–to-formic acid conversion system development and testing.,0,,,
· Continue the development and testing of an advanced acetate production reactor concept in collaboration with Dr. Matthew Kanan of Stanford University.,0,,,
This is conducted through a continuing cooperative agreement.,0,,,
"This capability is to be conducted separately, and the actual reactor will not be emplaced in the NASA tested system.",0,,,
"Rather, the product generated by Dr. Kanan’s systems will be either used or adequately simulated (to address quantity limitations) in system testing.",0,,,
· Complete integration of validated system components.,0,,,
"Install and test all required sensors and controls, and data collection systems for performance evaluation.",0,,,
· Develop and test the preliminary engineered microorganism capable of producing the targeted compound carbonic anhydrase.,0,,,
· Develop and test performance of a space-relevant bioreactor concept with the engineered organism to produce the targeted product.,0,,,
· Demonstrate the ability to purify and potentially use the targeted product from the engineered microorganism.,0,,,
"Together, these tasks will enable conducting Aim 2, which involves initial performance testing of the integration of the individual components (see Aim 2 below).",0,,,
Aim 2: Integration and Testing The tasks associated with this Aim involve the integrated testing of the individual system components.,0,,,
"This includes the use of the NASA-led formic acid electrolysis system, products formed from the Stanford-led acetate electrolysis unit, the space-relevant bioreactor, the engineered microorganism, and product separation.",0,,,
"This effort is not intended to be a refined, single unit that automatically conducts these processes.",0,,,
It is instead a first attempt at using the developed hardware and resultant component products in a stepwise process to demonstrate overall capability.,0,,,
"It will also reveal areas for future improvement, and guide component integration into a single, functioning mission-relevant (not flight ready) prototype.",0,,,
The tasks for this initial integration and testing include: · Demonstrate complete CO2-based manufacturing prototype system.,0,,,
Emulate Martian CO2 and H2 inputs using representative/simulated CO2 and hydrogen sources.,0,,,
· Demonstrate methods to generate a complete “In-situ Media”.,0,,,
This involves amending organic CO2-derived organic molecules with other required components and determining potential in-space sourcing of these components.,0,,,
"· If feasible, demonstrate the potential use(s) for the produced mission product.",0,,,
"i.e., demonstrate that the carbonic anhydrase product is functional for CO2 capture enhancement.",0,,,
"· Conduct an overall analysis to provide recommendations for future work, including system enhancements, scaling, mission integration scenarios, and other potential mission products.",0,,,
The tasks outlined above will provide a comprehensive knowledge base and demonstration of capability that will guide FY 20/21 tasks (as discussed in Aims 3 and 4 below).,0,,,
Aim 3: Space-Ready Production Strain The initial demonstration of the CO2-based manufacturing system as discussed in Aim 2 will be conducted with a traditional microbial engineering host (E. coli K-12).,0,,,
This organism is used because it has a wide array of available engineering tools which simplify the initial demonstration.,0,,,
"It is not necessarily well suited for use in space operations, as its ability for long duration and ambient temperature storage is not well established.",0,,,
"Also, even though this E. coli strain is not pathogenic, it may still raise safety concerns.",0,,,
"Therefore, this task will focus on the development of an alternate “space-ready” microorganism that is well adapted for the unusual substrates that will be available, product generation effectiveness, and its capacity for long-duration storage and activation.",0,,,
Information derived from the on-orbit BioNutrients-1 tests will be utilized to guide the development of this organism.,0,,,
